8.958160	30.265200	13.964700	8.869170	26.489100	8.203360	27.388000	13.369300	8.928350	22.640900	
1.683620	17.240999	21.923800	10.230900	17.132900	1.652620	15.921700	20.246799	9.358260	18.360399	
18.132799	88.050903	51.030201	24.213301	65.086601	17.832500	95.771599	47.963699	23.534901	73.217300	
1.565020	1.160570	1.037950	1.358000	3.265290	1.434810	1.287580	1.040550	1.402600	4.738920	
4.823210	4.238390	1.151360	2.118240	24.109400	4.625410	2.990290	1.133770	2.598450	26.520100	
6.030560	3.678290	3.155640	2.390810	2.772660	6.260350	2.984050	3.129430	2.457410	2.436620	
12.962400	106.790001	41.480801	24.824100	119.545998	12.970200	100.676003	41.561100	25.134501	122.726997	
3.114030	1.953380	2.284590	2.238600	1.086960	3.136030	1.922390	2.257790	2.290000	1.088360	
1.193180	1.210380	1.004140	1.007340	1.008140	1.218380	1.259190	1.005140	1.007340	1.008340	
4.167440	6.946570	51.092098	1.394600	17.527399	4.026650	8.704550	50.331902	1.365200	18.608200	
1.041150	1.287780	1.031950	1.066360	1.065160	1.031750	1.275180	1.058160	1.080360	1.092760	
2.826070	64.594902	3.955480	3.142080	205.229996	2.828270	65.700104	3.789690	3.061880	200.912003	
5.899190	11.691300	5.884600	5.292380	14.908900	5.935980	11.382900	5.588580	5.570960	11.389600	
15.272600	38.701099	3.361680	11.170600	59.658501	15.154600	39.402199	3.149870	10.112300	60.492298	
8.860970	34.063900	7.166750	19.961700	51.345100	8.710560	33.171398	6.687170	20.265301	56.972599	
18.511700	103.061996	55.702801	30.515400	202.940994	18.361300	112.592003	55.953098	29.003799	201.501007	
3.667690	31.207199	2.000630	23.907301	3.792500	3.689500	32.885601	1.873040	24.113600	3.072500	
2.016390	1.594010	1.810420	1.698200	1.923230	2.025800	1.773830	1.710010	1.793190	2.272250	
1.017750	1.141170	1.014950	1.016350	1.329180	1.016350	1.218390	1.013150	1.016350	1.311180	
33.313099	12.766700	8.305670	5.360530	25.836100	32.953800	14.663600	8.388060	5.576690	27.118900	
4.458220	21.983500	2.346220	6.065560	85.316704	4.549210	25.253901	2.444240	5.837580	82.684402	
4.314230	14.598100	26.069000	13.774800	23.997200	4.250830	14.217100	26.991400	13.832000	26.332199	
3.854270	5.377540	1.847350	1.535190	6.428300	3.889670	6.672660	2.026150	1.524190	5.094990	
2.885070	110.657997	2.090830	8.523340	26.409100	2.630270	113.874001	2.154040	9.290350	29.011499	
1.290590	3.357520	1.547200	2.692250	9.880630	1.271590	3.583730	1.649800	2.704260	9.378560	
2.362810	40.623100	11.703800	4.996610	81.982903	2.423420	42.050900	12.028000	5.366780	79.874702	
4.869570	46.991402	1.210990	1.346790	3.154480	4.837150	44.805302	1.228180	1.352000	2.492190	
8.641980	43.271301	4.967390	7.005800	26.858000	8.639570	46.180801	5.288380	6.767780	26.496099	
2.493620	3.661840	2.171020	2.015190	2.185590	2.539420	3.948480	2.105600	2.074200	2.173590	
11.453800	116.113998	4.327840	22.142000	119.327003	11.412400	114.774002	3.756300	19.849600	106.518997	
5.367990	12.303000	11.372200	2.902240	20.030001	5.457190	10.991900	11.627400	2.883840	22.838600	
1.126160	22.615200	1.091160	4.078900	10.444500	1.128370	24.597099	1.191790	4.102300	10.092900	
5.110830	3.992510	3.363830	1.726400	4.232660	4.878430	3.821700	3.285440	1.825000	4.282250	
1.623420	37.608898	1.891030	3.751260	12.006200	1.555610	33.620701	1.998240	4.215460	13.642500	
10.797000	262.569000	63.164501	41.491600	165.556000	10.682900	260.880005	62.041000	40.528500	160.468002	
1.232990	16.969601	1.433210	2.296010	6.026950	1.220380	15.514200	1.642040	2.611830	5.252950	
3.188030	18.541599	9.097170	10.864400	36.902500	3.198050	19.124399	9.004800	10.610200	36.709801	
5.748980	50.015999	2.849660	24.503799	109.417000	5.742190	45.871101	2.446640	25.289600	107.764999	
1.750020	3.457270	8.093540	2.518620	3.577680	1.758620	2.941490	7.927140	2.371820	2.202230	
1.043750	11.685300	1.275790	1.402800	1.379830	1.044750	16.064400	1.247990	1.412610	1.432390	
1.459570	1.012140	1.010940	1.007740	1.008540	1.465180	1.007340	1.006940	1.010540	1.011340	
2.214010	30.285000	26.851299	29.455099	40.699600	2.180810	32.016102	26.435301	29.396299	37.685600	
35.813301	22.022301	36.622398	18.295401	78.976898	35.699799	24.050900	38.737499	18.702200	77.552597	
1.048350	1.165980	1.025150	1.838630	1.100170	1.054350	1.265380	1.023350	1.784820	1.033950	
1.125570	4.018290	1.076960	2.738440	1.567630	1.082960	5.736960	1.110360	2.664630	1.815030	
10.968800	26.623199	4.200240	4.146070	67.758499	10.569500	25.310200	3.865680	4.149880	64.047997	
47.441101	5.955830	2.860870	10.700000	38.592201	46.830502	7.294320	2.680280	10.753400	41.992802	
6.802390	9.904770	4.119060	5.503790	8.353980	6.900370	10.323100	3.958070	5.530000	8.300780	
1.106360	2.785680	2.476040	1.708830	1.465410	1.141770	3.050470	2.401840	1.667230	1.923050	
1.150970	7.831590	1.118370	1.206180	2.939110	1.138970	7.395580	1.276590	1.404590	2.342070	
6.099140	272.154999	50.098099	60.598999	314.888000	5.844350	282.247986	51.602001	62.200199	324.644012	
1.218180	1.158770	2.619630	1.046350	8.428590	1.158170	1.164580	2.678030	1.034750	7.294930	
10.198100	19.158800	11.683400	2.797850	49.930302	10.457500	24.372700	11.007600	2.839450	53.140900	
11.285200	87.246696	20.596100	33.824902	259.631989	11.840600	82.557602	19.804501	34.498901	255.951996	
8.209300	236.455002	64.533401	23.821400	410.375000	8.792710	230.341003	61.950001	22.290400	418.854004	
3.091650	80.659698	30.347500	18.174700	37.841999	2.912850	82.270500	30.669399	17.210100	35.276798	
21.148500	42.378300	13.556100	12.701800	355.264008	21.942699	38.023800	13.071800	11.833500	355.190002	
1.504010	57.498798	2.487660	26.142900	119.382004	1.640620	60.129398	2.441450	25.302999	120.461998	
2.157970	2.162800	1.130170	7.569590	4.007090	2.156570	2.265000	1.129170	7.117590	4.493460	
15.957000	169.022995	46.276901	36.582600	274.283997	16.453400	164.973999	48.523998	38.969898	270.347992	
4.504990	37.164902	36.793800	11.928900	35.761398	4.161840	36.662498	36.399399	12.822700	40.319000	
16.101999	151.597000	87.157799	59.484100	219.350998	15.894100	156.731003	87.489502	58.971802	215.578995	
1.010340	2.898830	1.678990	1.006740	1.026740	1.010540	2.188460	1.642980	1.005540	1.007940	
21.892599	157.914001	14.367700	130.863998	662.447998	20.977100	159.813995	14.814000	137.181000	665.448975	
9.988520	81.599800	44.909302	36.372200	59.573898	10.087500	74.863503	47.389500	37.139702	60.484200	
1.246180	1.190380	1.171980	1.056360	1.280820	1.244380	1.841600	1.199180	1.043550	1.066960	
1.028750	1.211180	1.341400	5.786680	1.176790	1.027550	1.178580	1.274190	5.730870	1.049550	
6.971380	51.050701	38.753899	20.178900	50.043900	7.207980	50.018501	40.016300	18.996201	47.850601	
4.875800	23.789000	2.506840	6.176570	20.901400	4.748410	22.755800	2.568650	6.237370	16.673201	
7.898890	53.355598	11.127700	37.521702	44.333099	7.874510	58.443199	10.958300	34.013599	38.860699	
3.807060	4.403790	9.215090	1.607410	2.873300	3.730460	5.758150	8.794090	1.707800	2.272280	
10.832000	22.518101	5.451360	4.310230	13.849500	10.850800	28.465401	4.960790	3.989870	15.488900	
10.911200	44.793800	1.669830	25.010201	12.084300	10.948100	48.850300	1.575220	25.509001	14.979500	
1.290390	3.085710	1.283590	12.179300	1.645210	1.279590	2.190630	1.420200	11.271300	2.230240	
7.232960	56.952801	10.592400	5.814170	37.752701	7.063760	54.805698	10.233600	6.233980	42.410500	
1.150170	1.753430	1.292190	1.141370	1.591990	1.133170	1.358590	1.439810	1.050550	1.622990	
3.357250	2.661700	8.057340	1.150960	1.923620	3.294050	1.815230	6.996750	1.112570	1.679820	
4.286830	138.630997	33.328201	11.889700	124.814003	4.152650	141.848999	33.628101	10.416700	128.167007	
33.457100	609.588989	58.318600	195.248993	728.031982	33.969002	599.645996	58.033401	194.520004	720.351990	
20.173300	75.993103	21.195601	28.096800	252.996994	19.933300	75.761902	22.033001	27.834900	256.906006	
1.660410	26.410500	1.560210	11.613300	37.912102	1.658610	30.670401	1.463210	11.860500	38.541801	
1.060950	1.041950	1.013140	1.057750	1.040550	1.095560	1.164970	1.019750	1.053350	1.268220	
16.564501	448.278992	80.698196	82.346703	568.091980	16.980700	451.941986	79.526901	79.737503	581.734985	
20.284300	274.296997	115.217003	108.261002	432.476990	21.121300	276.997009	115.663002	110.132004	434.635010	
1.462010	3.444100	2.755440	7.632090	2.723850	1.359590	3.050840	2.722220	6.870930	3.143450	
14.257900	35.169399	4.322610	42.750500	28.380899	14.338200	33.506802	4.194030	43.010899	31.019300	
42.266399	514.991028	99.371696	108.741997	590.570984	41.325298	508.653992	99.423698	110.032997	590.322998	
21.673300	683.419983	190.544006	149.576996	914.357971	21.406099	698.594971	187.087006	149.307007	906.560974	
18.284599	97.264900	101.919998	19.673201	233.341995	19.395000	98.429703	102.526001	21.406401	220.759003	
3.032050	27.147400	7.555730	5.578790	33.230301	2.978250	26.490000	7.056120	5.717180	32.895302	
0.999941	0.999941	0.999941	0.999941	0.999941	0.999941	0.999941	0.999941	0.999941	0.999941	
4.757400	85.608101	9.323950	10.555700	167.167007	4.782210	90.547096	9.271360	12.576600	167.653000	
3.265060	9.738280	14.022700	3.509290	10.951100	3.132670	10.860300	14.311900	3.073480	12.772000	
15.828800	209.850006	34.229500	65.509399	179.932999	15.549200	207.348007	35.567501	61.892502	172.479996	
1.515590	7.110720	2.106180	2.617640	40.839600	1.459590	9.871290	2.069970	2.312400	37.448799	
3.172030	11.511900	4.032440	2.085200	34.630001	3.126430	12.447100	4.257830	2.217620	40.008999	
1.828420	1.120370	1.018950	1.350780	1.044550	1.769020	1.441430	1.019350	1.365990	1.212200	
24.043900	144.570007	25.626699	10.785800	122.487000	24.406700	146.401001	24.589701	10.968300	120.833000	
1.035950	1.340200	1.031150	1.135770	8.577510	1.038550	1.671650	1.026350	1.144370	9.014130	
1.339390	5.158130	2.465630	1.775990	1.662990	1.298790	4.255020	2.771050	1.680590	1.590190	
1.641980	5.189180	1.034750	1.545390	1.779380	1.667580	5.444680	1.033550	1.550400	2.325820	
1.258980	1.647400	1.298390	1.198980	1.660820	1.247580	1.524000	1.275990	1.171770	1.961840	
2.542430	6.313960	1.906000	2.828850	6.413150	2.550430	8.053880	1.692400	2.723230	6.081560	
1.027350	1.527970	1.457580	1.480780	1.712160	1.028950	1.521970	1.488970	1.483380	1.705760	
0.999941	0.999941	0.999941	0.999941	0.999941	0.999941	0.999941	0.999941	0.999941	0.999941	
1.227390	5.231720	1.303190	14.473000	1.881420	1.230180	5.443820	1.241590	13.718800	1.416210	
1.092160	8.190560	1.079760	1.067560	1.100360	1.145770	8.664360	1.080760	1.066560	1.118570	
9.794980	93.430199	27.550900	34.017101	122.889000	10.325600	87.719398	25.970501	31.934700	119.749001	
6.523600	46.006500	63.599499	16.157600	32.174999	6.358990	48.040401	62.683601	16.632601	29.107901	
3.521880	89.189301	13.999700	28.141300	352.570007	3.431680	91.803902	14.190500	26.588900	355.962006	
1.440790	4.720800	2.996430	5.119150	6.070170	1.419590	4.776000	3.078230	4.803400	7.381750	
6.086070	123.672997	17.780800	17.586399	179.311996	5.881680	132.294998	17.624001	16.110500	189.158997	
2.118210	6.738200	3.193090	2.433240	5.247950	2.123010	7.139040	3.201280	2.219030	4.963460	
4.684200	51.733101	9.219930	31.894100	320.015015	4.575220	48.778599	9.633720	29.181299	302.300995	
1.174780	3.102280	9.828390	1.216980	260.320007	1.203380	2.514870	10.042600	1.353400	277.700012	
4.932600	19.417400	9.292580	5.414400	20.787399	4.864990	19.159201	9.056190	5.559790	19.400499	
2.649840	5.931980	1.953560	3.806460	6.353980	2.691840	7.578960	2.089370	3.608850	6.398570	
1.294190	6.266120	1.333800	4.060040	11.622800	1.352800	7.082280	1.331190	4.457020	11.539800	
3.652050	12.021900	5.269990	2.434040	4.711240	3.869650	8.860320	5.563790	2.373420	4.078460	
19.135900	7.985390	9.426590	6.547790	13.120200	19.321501	8.619000	9.829990	6.636990	13.768100	
1.217780	1.151570	2.165660	1.106570	1.130170	1.254990	1.088960	2.230650	1.102970	1.097360	
2.855850	9.914320	51.317799	17.051600	18.139000	2.892650	6.958240	52.082401	18.236401	17.191200	
11.879000	9.679550	4.329640	4.933990	72.841499	11.889100	10.702800	4.753030	4.556810	69.249199	
1.226580	63.207500	1.255190	1.454210	2.578470	1.246190	67.320702	1.279590	1.326600	2.477080	
15.371100	66.257500	21.301500	21.120800	163.453995	15.464100	71.530098	20.736601	21.553499	167.464005	
1.539200	5.082360	6.956680	1.463400	1.335800	1.502400	3.712290	6.751270	1.621210	1.595210	
2.260240	9.359930	2.340450	2.240630	9.366430	2.173830	8.683660	2.242450	2.098630	7.390660	
13.397600	4.916760	4.297290	18.364799	13.305600	13.259800	6.671720	4.862650	17.992399	12.067200	
3.615850	15.610400	13.600100	9.163330	28.211800	3.559650	13.654800	13.568100	9.161930	29.503099	
1.979550	4.840800	3.563850	3.823090	2.484460	1.968950	5.333630	3.419040	3.732870	2.805680	
4.114050	7.730940	2.292410	2.712850	4.058250	3.937060	9.880490	2.250010	2.730640	3.919300	
1.133770	1.027350	1.120370	1.364000	1.005140	1.138570	1.026350	1.117370	1.389390	1.005540	
1.276790	2.072560	1.047550	1.488980	1.047750	1.287790	2.064760	1.048160	1.491580	1.049150	
4.618220	218.544998	16.701799	46.724899	52.196301	4.684830	217.093994	17.621099	47.016201	47.773102	
4.426630	9.231850	1.476010	3.042280	16.149500	4.390050	9.381020	1.217380	2.963470	18.125500	
2.001040	3.621890	1.110770	3.300270	25.917900	2.051240	3.172210	1.109570	3.456080	26.467199	
1.566200	7.344640	2.039610	1.701810	8.474880	1.541000	7.862430	1.975000	1.726000	7.198080	
1.854830	12.394600	6.384030	2.270840	14.288300	1.889230	12.702500	6.135850	2.107050	11.456800	
1.652810	87.012199	5.226850	14.121300	234.130997	1.709410	84.946404	4.116900	14.685500	236.612000	
2.748850	1.873430	1.200380	1.045150	7.153730	2.742250	1.384000	1.201980	1.106570	6.060000	
1.039550	1.178580	1.075160	1.104160	1.119160	1.040150	1.480180	1.069960	1.056760	1.474760	
1.376790	2.989430	2.845860	1.263190	1.141770	1.339790	3.414840	2.963650	1.251790	1.304790	
1.145970	1.667230	4.631380	6.004460	1.497800	1.153370	2.063250	4.513580	5.886050	1.366400	
1.220980	9.617760	1.672760	3.346030	8.629400	1.216780	9.711530	1.670370	3.363830	7.823390	
1.098960	4.701030	1.384790	1.530790	1.775170	1.058560	4.548090	1.407590	1.509590	1.775770	
8.983750	29.810699	13.138000	16.489500	33.870602	9.282760	31.746099	12.754200	16.022100	34.050499	
6.898780	23.349300	13.031000	9.666770	26.715900	6.292180	22.488300	12.973300	9.908170	24.597099	
9.497380	12.355100	9.277340	10.469900	20.704500	9.276180	12.529100	8.377140	10.162600	19.846201	
4.771020	2.076360	1.449790	1.197980	2.309170	4.661430	2.624830	1.402990	1.202180	2.253970	
3.638880	13.639700	9.299680	5.372760	23.355900	3.697880	15.767400	9.836510	5.628340	23.994499	
1.273190	110.431000	1.371620	2.059850	83.612396	1.281190	119.093002	1.674840	2.324470	88.695999	
1.146770	7.799620	1.420800	1.102770	1.590580	1.225580	6.397460	1.446210	1.123360	2.437260	
2.555430	10.556900	12.534200	5.654600	19.081200	2.511220	10.161900	12.769400	5.755980	17.423000	
39.693901	234.069000	50.569599	50.476700	390.248993	39.986698	246.063004	51.702099	49.278000	388.088013	
6.490590	18.068800	13.275600	4.522440	13.812600	6.717190	20.755899	13.469000	5.041420	12.847200	
1.284580	2.772470	1.920200	2.511620	3.050280	1.276790	2.566810	1.963000	2.667840	2.975870	
2.267840	13.619000	1.492210	2.765050	7.434270	2.141840	13.334900	1.570600	2.505450	6.996680	
5.357600	35.254601	5.537810	6.669330	18.841400	5.503400	36.937599	5.934390	6.218150	13.729300	
1.742020	31.657600	3.017660	6.911240	22.797400	1.698610	36.573299	3.089270	6.674190	19.792801	
18.019199	46.296200	12.521100	20.945400	26.338499	18.339600	47.011200	13.087700	22.062599	32.121601	
11.839400	21.321100	4.359040	9.840740	18.868999	11.400500	21.863400	4.639640	9.332140	18.668100	
6.144470	2.570050	1.560200	3.299260	3.272120	5.936690	3.313890	1.551590	3.856880	2.967660	
6.396190	35.614498	10.283800	16.873800	114.181999	6.595980	34.344799	10.415100	17.103800	115.169998	
1.533610	43.215698	1.544000	3.788650	27.658501	1.553810	47.841400	1.622610	4.173450	26.827400	
2.560630	6.518120	4.842670	2.920640	4.877400	2.639640	8.398500	4.687880	2.820440	7.650830	
6.219170	23.568600	4.289240	4.941000	6.063200	6.467580	19.547800	4.313430	5.475380	7.010580	
1.043150	2.339660	1.255000	1.033950	1.059350	1.032750	4.993460	1.034550	1.035150	1.111170	
1.136170	9.961360	1.111360	3.956860	1.640230	1.148970	7.717310	1.099960	4.051860	1.815050	
1.579780	8.046380	2.689050	2.475810	6.192200	1.583380	6.799940	2.476420	2.654420	4.629830	
2.743450	25.635500	5.477120	2.114830	10.486800	2.573850	20.649000	4.465460	2.295660	9.967060	
2.499850	19.255699	11.755100	1.275190	5.670170	2.311050	17.213100	11.369300	1.269390	5.657580	
3.201240	73.390099	2.379270	22.776699	18.745001	3.187860	72.970100	2.534660	21.784401	20.561100	
5.180330	14.206500	7.741950	7.978040	11.644800	5.331310	12.301800	8.496380	7.973810	11.723200	
1.435410	6.322910	1.961250	14.614000	5.001110	1.469410	7.963590	1.791440	15.495000	4.456830	
1.017950	1.047150	1.115970	1.094360	1.125970	1.014140	1.032550	1.050150	1.064360	1.126770	
1.032150	2.361060	1.009540	1.013550	1.104360	1.033950	3.121070	1.014540	1.018550	1.184980	
1.013750	1.170580	1.482980	1.316580	1.260980	1.016150	1.159570	1.473780	1.315980	1.246990	
9.937550	28.816401	1.067960	1.147570	11.812800	10.224400	33.914299	1.102170	1.191780	10.611400	
3.128440	5.026030	1.403390	3.616890	3.028250	3.171650	4.308250	1.382980	3.189480	3.456890	
34.630299	249.341003	55.386700	63.211601	161.291000	34.268902	264.398987	55.303001	63.876900	156.740997	
2.853630	91.838097	1.682430	7.055570	4.410360	2.981250	85.897598	1.780440	7.512710	3.701070	
3.721490	224.192001	42.022099	33.989300	164.992996	3.629280	226.520004	41.329399	34.802898	162.373001	
8.935900	98.920403	16.094500	18.793100	73.554802	9.086090	101.738998	16.651300	17.221201	76.293900	
19.772600	73.620003	32.124100	30.068300	84.026299	19.933500	76.837402	30.333500	28.617300	89.691597	
5.049160	5.135340	7.425090	2.659450	9.336980	4.990960	4.758380	7.520690	2.390630	8.962680	
9.175510	131.158005	6.905370	23.209700	61.603901	9.151470	127.335999	7.294370	21.635000	59.231998	
11.528600	38.598499	9.728030	12.220000	239.117996	11.128600	36.403599	8.778200	11.387400	247.112000	
9.539580	25.279301	4.840760	5.596980	12.403700	9.843180	24.660900	4.738980	5.544180	17.804199	
5.792770	12.897700	7.685770	17.277000	22.400000	5.678170	15.816300	8.815180	18.360800	20.393999	
3.282430	5.607710	2.312610	2.005980	2.708050	3.223230	6.545520	2.201600	2.079790	3.025070	
2.312030	14.641300	4.227220	7.328850	15.253900	2.144020	11.023900	4.183450	7.166060	15.643100	
3.136840	58.391300	1.706230	3.254460	45.391701	3.130230	66.207199	1.505810	3.189860	50.489601	
2.498240	8.479450	2.829850	8.303300	26.897499	2.337820	9.308840	2.776450	8.231690	26.978800	
1.109360	5.126360	1.180180	2.538630	8.379160	1.114970	5.964470	1.210980	2.650630	8.582150	
4.280260	12.868400	2.958620	2.800650	2.755240	4.347050	13.585800	2.959830	2.757430	3.262650	
1.467800	4.388450	1.323010	1.693400	3.502900	1.544610	5.671860	1.459600	1.629210	3.448860	
8.237790	10.181000	14.511600	4.187620	12.834000	8.368000	10.878000	15.026200	4.069630	12.251600	
1.204980	16.874599	3.340480	3.446860	12.488900	1.248590	18.186300	2.840450	3.689860	12.191100	
10.375700	150.231003	28.882099	43.307098	167.985001	9.711540	146.042999	35.006199	42.576099	167.641006	
1.075760	1.074760	1.028550	1.017750	2.711240	1.060360	1.081960	1.045750	1.020950	3.537060	
5.709640	9.408290	1.714420	13.770200	149.927002	5.906250	10.426000	1.721620	13.965000	144.306000	
1.147770	8.735110	12.009300	2.187800	15.312200	1.164970	10.296700	11.536700	2.303210	12.916000	
1.248390	36.478600	1.266190	1.294590	5.853550	1.208380	41.296902	1.322800	1.760650	4.015510	
1.029550	10.358300	1.023350	1.155780	1.183990	1.048350	9.785490	1.031550	1.459190	1.289190	
1.001140	1.048350	1.001340	1.097160	1.001740	1.010540	1.058550	1.001140	1.119570	1.001340	
1.287980	55.805099	11.108000	8.880310	3.533080	1.225780	56.897499	10.427600	8.929500	4.179630	
9.304100	67.207497	34.055901	6.135340	72.004097	9.414310	62.849701	33.907902	5.574570	72.337898	
1.453590	3.823060	4.685150	6.237340	8.152250	1.455390	3.882490	4.658950	6.419510	9.881360	
2.707220	2.460450	4.190410	3.429880	2.420420	2.734020	2.754060	4.072000	3.314660	2.694040	
1.525610	20.964500	53.299400	32.842899	11.127000	1.543610	26.466299	53.675400	36.085899	13.700600	
1.573410	52.407799	1.941830	14.864700	47.643002	1.679020	53.025902	1.769820	14.234100	51.544498	
1.076560	3.536490	1.129760	1.661580	1.440600	1.050750	4.953080	1.223570	1.738390	1.834630	
1.123170	57.135399	1.082360	1.193780	1.757030	1.151180	51.382401	1.096160	1.141370	2.410700	
65.506500	254.115005	5.585070	58.308399	191.854996	66.042397	254.619003	6.379640	59.422298	178.406998	
1.163380	4.961340	7.077390	5.379030	1.631050	1.154970	8.855140	6.718620	4.932620	2.501470	
2.064040	62.536301	4.328640	4.422040	26.162901	1.856830	64.314102	4.249850	4.155650	22.302601	
3.318640	7.868380	3.323860	4.534810	128.794006	3.286240	9.688760	3.466470	4.418410	134.863998	
3.160630	5.016380	3.622230	2.068200	22.517900	2.999240	3.977450	3.575030	2.193000	19.379700	
1.700820	2.753650	1.055150	1.612000	5.244620	1.686220	2.520400	1.071360	1.531800	4.807530	
4.547000	9.070910	1.979450	2.452450	15.501400	4.740140	7.315710	2.745880	2.920670	21.221300	
4.953990	29.059799	2.727040	10.664300	60.467499	5.093780	32.388500	3.149060	12.362900	59.649799	
1.055350	1.612380	1.056750	3.749900	2.004330	1.034550	1.650380	1.053760	3.954890	1.868340	
6.913700	33.371300	9.051550	23.015200	254.552002	7.168300	29.226400	8.600360	22.098400	255.755005	
10.457300	57.163799	36.004002	9.181680	22.702900	10.411500	64.269203	34.245300	9.404690	20.775900	
1.007340	1.001740	1.001340	1.002740	1.003940	1.008140	1.001140	1.002740	1.000940	1.002340	
2.561640	15.040400	1.496210	9.707880	49.282200	2.449430	12.588400	1.665440	9.906900	50.296501	
5.804570	5.608140	1.600610	3.381060	8.128750	6.051960	5.853550	1.795050	3.378450	10.487900	
4.008850	62.905300	2.183260	19.421700	25.060400	4.056840	59.064400	2.009860	17.684500	24.439301	
1.027550	23.372400	1.030550	1.083760	1.323590	1.029350	23.683901	1.024350	1.112360	1.258390	
8.157750	87.857300	62.897301	10.694400	259.393005	7.998140	84.382599	59.651100	10.260900	251.869995	
1.855840	82.147202	34.636101	18.141100	11.574200	1.842230	86.342201	34.356800	16.775200	12.124500	
1.145370	3.507290	1.061960	1.449800	2.743250	1.146370	3.054660	1.068160	1.432610	2.647650	
2.966240	2.601820	1.081160	2.115210	1.713800	2.858230	2.786830	1.073560	2.114010	1.798000	
1.505610	20.528299	4.284970	12.748300	123.954002	1.526010	25.272800	4.614170	11.926100	127.741997	
3.425050	20.341499	3.366670	9.565310	83.180000	3.390450	19.571600	3.305270	9.720710	84.192200	
5.207790	57.038300	6.969560	12.925700	33.638901	5.473610	59.846500	6.238180	13.322700	27.692801	
1.998370	4.013310	2.055470	14.759900	13.343200	2.023380	3.387490	2.163460	15.728900	13.557000	
1.079560	2.222620	1.506390	1.839010	1.905640	1.087960	1.806810	1.645410	1.959230	2.245040	
1.639360	1.103770	1.046350	1.416590	1.924700	1.647160	1.108570	1.041350	1.420190	1.929300	
1.449610	25.923300	12.749800	4.384420	7.346320	1.453410	27.054300	11.861500	4.414610	9.045010	
2.816830	7.576320	2.836030	3.963870	3.899270	2.690430	8.064920	2.815220	3.641660	3.534060	
1.114570	4.840810	1.064360	2.651440	1.204570	1.135370	4.768400	1.093160	3.283670	1.114760	
1.846130	10.575000	1.118170	1.904390	2.054180	1.884330	10.843500	1.080960	1.867190	2.105390	
4.074070	2.257470	5.036510	1.042550	1.363630	4.161260	3.044310	5.227300	1.079560	1.649230	
15.253400	534.260010	56.830898	121.477997	659.205017	14.758400	530.567017	54.225498	122.244003	649.888000	
2.806260	142.906006	11.390500	17.353600	170.085999	2.734440	136.160995	10.457700	15.888600	158.807007	
8.094540	36.222099	16.294100	12.520200	119.681000	7.898740	36.829102	15.692800	12.458600	119.440002	
